Id,Address1,Address2,Area,Country,City,State,Region,Pincode
8101,,B-1/51 Sector -D L.D.A. Colony,Kanpur Road Lucknow -,,Lucknow,,,111111
18543,"ASMA TOWER,PARAPPUR ROAD,               ","KOTTAKKAL,MALAPPURAM DIST.              ",,,KOTTAKKAL                ,,,675503
8102,,113/9 Parsi Shah Building,Medicine Market Aminabad - Lucknow,,Lucknow,,,226018
8103,IN-FRONT OF SADAR HOSPITAL              ,Line Bazar Purnea,Purnea,,Purnea,,,854301
385,"Andhra Pradesh. Salipeta,","Kakinada,",,India,Kakinada,Telangana,NA,
18837,"OLD TEHSIL, OPP.SAULAT PUBLIC           ","LIBRARY,1ST FLOOR,JAMA MASJID           ",,,RAMPUR                   ,,,244901
4152,"2, Tiwari Niwas, L.M. Road, Kandarpada, Opposite Syndicate Bank, Dahisar West","Dahisar, Mumbai",,India,Mumbai,Maharashtra,Mumbai,400068
4153,"H.No. 3 -9 -1, Road No. 10, Suryodaya Colony","Mansoorabad, Hyderabad",,India,Hyderabad,Telangana,Hyderabad,500035
386,"2, Durga Medicine Market,","Chottu Ram Chowk, Rohtak",,India,Rohtak,Haryana,NA,124004
22254,,,,,Trivandrum,Kerala,,
8104,,,,,Burdwan,,,
388,"Gandhi Nagar, A-76, Price Road",Moradabad,,India,Moradabad,Uttar Pradesh,NA,244001
387,"Paschim Vihar Galli Matkewali,","Village Jwala Heri,",,India,New Delhi,Delhi,NA,110063
8105,Raipur - 492001 (C.G.),13- New Medical Complex,G.E Road,,Raipur,,,492001
389,"Sumitra Market, Line Bazar",Purnea,,India,Purnea,Bihar,NA,854301
8106,C-2 Karam Pura New Delhi-15,203 Iind Floor Shri Mahavir,Bhawan,,Delhi,,,110015
8107,#N/A,#N/A,,,Newdelhi,Delhi,,#N/A
390,"8, Durg Street City",Thana Road Hissar -- 125001,,India,Hissar,Haryana,NA,125001
8108,,,,,Balaghat,,,
8109,,133/4B/2A Chandopur Salori,Allahabad -,,Allahabad,,,211002
22255,,,,,Nawada,Bihar,,
391,Opposite Bus Stand,"Kotputli, Jaipur",,India,Jaipur,Rajasthan,NA,303108
8110,,,,,Rae Bareli,,,
4154,"11/2531/A, Aman Manjil, Opposite Parsi Patel Girls School, Machalipith","Shahpore, Surat",,India,Surat,Gujarat,Surat,395003
19663,"3, MAHAJAN MARKET, GAGAR MAL            ","ROAD,KATRA SHER SINGH                   ",,,AMRITSAR                 ,,,143001
22256,,,,,Dehradun,Uttaranchal,,
21381,"I.M.A. PATH, PRAMILA CHOWK              ",PRAMILA CHOWK                           ,,,BEGUSARAI                ,,,851101
8112,,Inside Shree Ram Market,Kt Sher Singh,,Amritsar,,,143001
21783,"16,NEW MEDICAL COMPLEX                  ",                                        ,,,RAIPUR                   ,,,       
4156,"Shop No. 11, Bhasin Market, Aminabad",Lucknow,,India,Lucknow,Uttar Pradesh,Lucknow,226018
4155,"1-4, Basement Madhuram Apartment, Bhavnagri Sheri","Shahpore, Surat",,India,Surat,Gujarat,Surat,395003
8113,Allahabad,138/1A,Chhota Baghara,,Allahabad,,,211002
8114,,Bhimapar,Bansi Road,,Siddarthnagar,,,272207
18322,APHARMACEUTICALS DISTRIBUTORS           ,NAVIPET DIST.BELGAUM                    ,,,RAMDURGA                 ,,,591123
8115,,G-1 Mangal Murti Residency Rani Bagan,Harmu Road P.S.-Sukhdeo Nagar Ranchi-,,Ranchi,,,834001
392,"Ganjipeth C.A. Raod, Shop No. 59 &60 H.No.193","Sandesh Dawa Bazar,Near Haj House",,India,Nagpur,Maharashtra,NA,440001
22257,,,,,Ghaziabad,Uttar Pradesh,,
4157,"Ground Floor, Deshpande Galli, Raviwar Peth",Belgaum,,India,Belgaum,Karnataka,Belgaum,590001
21903,BARSAT ROAD                             ,CHUNGI CHOWK                            ,,,PANIPAT                  ,,,132103
393,Mahatma Gandi,104 Road,,India,Kolkata,West Bengal,NA,700104
394,"105, Mahatma Gandhi Road",Joka,,India,Kolkata,West Bengal,NA,700104
4158,"1239A, Vidyasagar Sarani, Nutan Pally, Purba Barisha",Kolkata,,India,Kolkata,West Bengal,Kolkata,700063
8116,,,,,Indore,,,
18604,LAXMI BAZAR                             ,ASKA                                    ,,,GANJAM                   ,,,761110
8117,,,,,Kalyan (West),,,
8118,D.Ch. Tilak Road Hyderabad.,C/O Dr.T.Yadaiah M.B.,B.S.,,Hyderabad,,,111111
22260,,,,,Chennai,Tamil Nadu,,
22261,,,,,KOTA,Rajasthan,,
8119,Burhanpur,Shop No 1 & 2 First Floor,New Gujrati Samaj Market,,Burhanpur,,,450331
8120,,Chuli Gate,Gangapurcity Jaipur,,Jaipur,,,322201
8121,,,,,Newdelhi,,,
4159,"101, Madhav Krupa, First Floor, Veer Savarkar Nagar, Navghar, Vasai West",Vasai Virar,,India,Thane,Maharashtra,Thane,401202
20012,OPPOSIT POONAM TOKIESÿ                  ,LALSOT ROAD                             ,,,DAUSA                    ,,,303303
8122,,,,,Delhi,,,
8123,,,,,Bokaro,,,
4160,"678, Ground Floor and First Floor, Bhingari, Kalundre, Mumbai Pune Highway","Panvel, Navi Mumbai",,India,Raigad,Maharashtra,Raigad,410206
20026,"A-8,TILAK NAGAR                         ",                                        ,,,BHARATPUR                ,,,321001
8124,Odissa,New Colony1St Lanerayagada,Nr Antaram Majhi House,,Rayagada,,,765001
4161,"Kona Pilot Bagan, P.O.Kona","Liluah, Howrah",,India,Howrah,West Bengal,Howrah,711114
8125,,Station Road Bhadohi,,,Bhadohi,,,221401
8126,,Hospital Road Opp.Reform Club,Raibareli,,Raibareli,,,229001
21361,"JEHANABAD ROAD,MAKHMILPUR               ",                                        ,,,ARWAL                    ,,,       
8127,,Hanumanganj,,,Sultanpur,,,228001
20597,"C/O ÿDR.ARVIND MISHRA,PYAREPUR          ","NAURANGABAD ROAD,NEAR ABHISHEK CILINIC  ",,,LAKHIMPUR                ,,,       
8128,Hospitals Bordoloi Avenue Dibrugarh,Aditya Medical Aditya Diagonostics,,,,,,111111
395,Banjari Road,Gopalganj,,India,Siwan,Bihar,NA,841428
8129,,,,,Kashipur,,,
4162,"Shop No. 34/35, Stand View CHS, Lokmanya Nagar, Behind Panvel ST Stand,","Panvel, Navi Mumbai",,India,Raigad,Maharashtra,Raigad,410206
8130,Shamli Muzaffarnagar -,Dayanand Nagar Buradhna,Road,,Shamli,,,247776
396,"S. C. Road,",Sonitpur,,India,Darrang,Assam,NA,784001
4164,"Plot no 61, 229-230, Rajat Path, Narayan Pura, Sector 6","Mansarovar, Jaipur",,India,Jaipur,Rajasthan,Jaipur,302020
4163,Radha Paradaise,"Hadapsar, Pune",,India,Pune,Maharashtra,Pune,411028
8131,Jyoti Nagar Dibrugarh- Assam,Arogya Bhawan Road,,,Aska,,,786001
8132,Churu-331001,Nai Sarak Sadar,Bazar,,Churu,,,331001
8133,Mirganj Gopalganj -,Rajendra Chawk,,,Gopalganj,,,841438
8134,,,,,Jaipur,,,
8135,,Shop No 12 R C Palaceg M Road,Patna-Bihar,,Patna,,,800004
7030,"141/2 Rabindra Pally, Madhyamgram Bazar, Kabiguru High School, Madhyamgram","Barasat, Kolkata",,India,Kolkata,West Bengal,Kolkata,700130
397,"Basement, 330/16-B, Phool Wali Gali Chowk",Lucknow,,India,Lucknow,Uttar Pradesh,NA,226001
4165,"Sl-10L Block, Jail Road, Hari Nagar",New Delhi,,India,New Delhi,Delhi,Delhi-NCR,110064
398,# 11-32-21/B,"Challamrajurvi Street, Vijaywada",,India,Vijayawada,Andhra Pradesh,NA,520001
8137,Near Gpo.Salapose Cross Road Ahmed,8-Relief Shopping Centre,,,Ahmedabad,,,380001
8138,,Tilak Nagar Kachhari Road,Begusarai,,Berusarai,,,851101
8139,Bhandara,Tilak Road,Shop No. 12 Jama Masjid,,Bhandra,,,440904
20013,SADAR BAZAR                             ,                                        ,,,CHURU                    ,,,       
18605,MAIN ROAD                               ,                                        ,,,KHURDA                   ,,,752055
8140,,,,,Sriganganagar,,,
8141,,,,,Guwahati,,,
8142,,,,,Biharsharif,,,
400,"49, Shivalik,","Near Malviya Nagar, New Delhi",,India,Delhi,Delhi,NA,110017
8143,Bolring Canal Road Patna -,A. A. Complex,,,,,,800001
401,"A-1-30/3, Opposite Rani Public School,","Sant Nagar,",,India,Delhi,Delhi,NA,110084
4166,"110/16, UGF Shop No. 8, Naya Gaon Shivaji Marg, Diamond Plaza, New Medicine Market, Naya Gaon","Aminabad, Lucknow",,India,Lucknow,Uttar Pradesh,Lucknow,226018
402,"Guwahati 44, S C Goswami Road",Panbazar,,India,Guwahati,Assam,NA,781001
403,"Sopore, Kashmir",Baramulla,,India,Baramulla,Jammu & Kashmir,NA,193201
8144,,,,,Kandivali,,,
7125,,,,India,,Maharashtra,,
7126,,,,India,,Uttar Pradesh,,
8145,,P.O. Pachambagiridh,Aftab Hospitalgiridh Jharkand,,Giridh,,,815316
4167,"Radha Vallabh Society, Near S T Bus Stand",Godhra,,India,Godhra,Gujarat,Panchmahal,389001
405,"M. P. Dwivedi Road,",Bhagalpur,,India,Bhagalpur,Bihar,NA,812002
406,"Badi Mandi,",Bijnor,,India,Bijnor,Uttar Pradesh,NA,246761
407,"Laxmi Baxar, C. P. Drolia Road",Deoghar,,India,Deoghar,Jharkhand,NA,814112
404,"Shop No.4, Kunwar Complex,","Rekabganj,",,India,Faizabad,Uttar Pradesh,NA,224001
4168,Punjabi Mohalla,Giridih,,India,Giridh,Bihar,Giridh,815301
408,Wahabganj,Rae Bareli,,India,Rae Bareli,Uttar Pradesh,NA,229305
8146,- 343 001,Opp.Eye Hospital,Jalore,,Jalore,,,111111
409,Opp-Sai Complex,Civil Lines.,,India,Bijnor,Uttar Pradesh,NA,246701
4169,"54, B, Near Honda Showroom","Leader Road, Allahabad",,India,Allahabad,Uttar Pradesh,Allahabad,211003
410,"K-61/120, Swastik Market, Saptsagar",Maidagin,,India,Varanasi,Uttar Pradesh,NA,221001
20598,"47, CHAH CHAND, ZERO ROAD               ",                                        ,,,ALLAHABAD                ,,,211003
21661,SATTAR SETH CHOWK                       ,                                        ,,,DALTONGANJ               ,,,822101
411,"Chowk Bazar,",Munger,,India,Munger,Bihar,NA,811201
7127,"33/28, Leader Road,",Sharda Bazar,,India,,Uttar Pradesh,,211003
8147,,,,,Jalaun,,,
18838,RETI STREET                             ,                                        ,,,MORADABAD                ,,,244001
22263,,,,,Bulandshahr,Uttar Pradesh,,
412,Geeta Devi Niwas,Sakchi,,India,Jamshedpur,Jharkhand,NA,831001
20238,KHANNA MARKET                           ,"MANGAL PARAO,BAREILLY ROAD              ",,,HALDWANI                 ,,,263139
4170,1601/885 B Dariyabad,"Kalyanidevi, Allahabad",,India,Allahabad,Uttar Pradesh,Allahabad,211001
4171,Birhana Road,Kanpur,,India,Kanpur,Uttar Pradesh,Kanpur,208001
4172,"56/65, Leader Road, Sujan Singh Complex","Miurabad, Allahabad",,India,Allahabad,Uttar Pradesh,Allahabad,211003
8149,,,,,Aligarh,,,
8150,Bahraich,Doctors Road,Chawani Bazar,,Bahraich,,,271801
8151,,,,,Bhopal,,,
8152,6 Ekta Nagar,Pilibhit,,,Pilibhit,,,262001
18839,99/1 NAI BASTI                          ,                                        ,,,GHAZIABAD                ,,,       
413,Chowk Bazar,"Palamau, Daltonganj",,India,Palamau,Jharkhand,NA,822101
8153,,A-7 New Medical Market,Khadi Bhandar Road Dausa,,Dausa,,,303303
8154,,,,,Gopiganj,,,
8155,Bhopal,E-4/343/Arera,Colony,,Raisen,,,462001
22264,,,,,Sitamarhi,Bihar,,
20599,STATION ROAD                            ,                                        ,,,BASTI                    ,,,       
20600,KHADHATTI MUHAL                         ,"GOPAIGANJ,SANT RAVIDAS NAGAR            ",,,BHADOHI                  ,,,       
18840,JAWAHAR GANJ                            ,                                        ,,,HAPUR                    ,,,       
8156,Sikandara Distt.Dausa (Raj.),Sikandara Choraha Bandikui,Road,,Sikandra,,,303303
414,"Lumbini Road, Tetari Bazar, Siddarth Nagar",Naugarh,,India,Basti,Uttar Pradesh,NA,272207
415,"Chowk Bazar, Taxi Stand Road",Munger,,India,Munger,Bihar,NA,811201
8157,,,,,Bharatpur,,,
8158,,,,,Sheoganj,,,
416,"Super Market Crossing,",Nageshwar Nath Complex,,India,Raebareli,Uttar Pradesh,NA,229001
22265,,,,,Dholpur,Rajasthan,,
20601,SUPER MARKET CHAURAHA                   ,                                        ,,,RAEBARELI                ,,,       
20602,MAIN ROAD                               ,PUKHRAYAN                               ,,,KANPUR                   ,,,       
8159,,Chhawni Chauraha Bahraich,,,Bahraich,,,271801
21362,SARAYAGUNJ TOWER                        ,                                        ,,,MUZAFFARPUR              ,,,       
8160,,,,,Padrauna,,,
417,"Mahajanan Street, Near Holi Wala Kaun,",Bijnor,,India,Bijnor,Uttar Pradesh,NA,246731
8161,,,,,Bijnor,,,
8162,Neem Ka Thana-Sikar,Chandra Complex,,,Neem Ka Thana,,,332713
18841,"F-3,1ST FLOOR,DEEP COMPLEX              ","SHARMA MARKET,SECTOR-5                  ",,,NOIDA                    ,,,       
4173,"F-24, G-2, East Jyoti Nagar",Delhi,,India,Delhi,Delhi,Delhi-NCR,110093
8163,,,,,Kamptee,,,
22266,,,,,Sawai Madhopur,Rajasthan,,
20603,"SHOP NO.7,SUGNAMAL MARKET               ","2ND FLOOR,AMINABAD                      ",,,LUCKNOW                  ,,,       
20604,"CIVIL LINE RLY.STATION,NAVGARH P.O.     ","TETARI BAZAR,DISST SIDHARTH NAGAR       ",,,SIDDHARTHNAGAR           ,,,272207
418,F-7/1(A),"Krishna Nagar, New Delhi",,India,Delhi,Delhi,Delhi-NCR,110051
4174,"Shop No. 2-3, Ground Floor, Solomon Market, Nazirabad","Aminabad, Lucknow",,India,Lucknow,Uttar Pradesh,Lucknow,226018
8164,,,,,Cuttack,,,
8166,,331 Chhipi Tank,Meerut City.,,Meerut,,,250002
21072,"F-24 GF,JYOTI NAGAR                     ","EAST OF LONI ROAD,SHAHDARA              ",,,NEW DELHI                ,,,110053
4175,"C-114, Ground Floor, Road No. 8","Vishwakarma Industrial Area, Jaipur",,India,Jaipur,Rajasthan,Jaipur,302032
419,Station Road,"Srimadhopar, Sikar",,India,Sikar,Rajasthan,NA,332715
21904,"C-190,CHAWLA COLONY                     ",                                        ,,,BALLABGARH               ,,,121004
8167,,Shop No. 3 Central Plaza,Khair Nagar Meerut,,Meerut,,,250001
8168,,,,,Patna,,,
4176,"28, Shahganj, Near Police Booth","Leader Road, Allahabad",,India,Allahabad,Uttar Pradesh,Allahabad,211003
18688,"PODDAR BHAWAN,H.S ROAD                  ",                                        ,,,DIBRUGARH                ,,,786001
420,"6275/9, New Kedar Nath Gali Nicholson Roa","Amabala Cantt,Ambala ( Haryana)",,India,Ambala,Haryana,NA,133001
8170,Medicine Market Ansari Rd. Bulandsh,1St Floor Bhargava Building,,,,,,203001
421,"49, Hauman Ganj",Mainpuri,,India,Mainpuri,Uttar Pradesh,NA,283203
8171,,Shop No. 35 1St Flr Friends Complex,Pindi Street Ludhiana -,,Ludhiana,,,141008
4177,"Plot No. 207, Raj Nagar, Khandsa Road","Gurugram, Haryana",,India,Gurugram,Haryana,Delhi-NCR,122001
422,Mathura Road,Mathura Road Ballabhgarh,,India,Faridabad,Haryana,NA,121004
8172,,,,,Solan,,,
8173,,Allahabad Bank Compound,Jagdhari Road Yamuna Nagar Haryana -,,Yamuna Nagar,,,135001
423,"Main Bazar, Old Anaj Mandi,",Jhajjar,,India,Rohtak,Haryana,NA,124103
8174,"21/3, G.T. ROAD                         ",FARIDABAD                               ,,,Ballabgarh,,,121004
8175,,Pindi Street,,,Ludhiana,,,141001
8176,Raj Nagar Part 1 Palam Colony,Wz 518 & 519,Gfff & Sf Gali No 2,,New Delhi,,,110077
19664,"NATTAN WALI GALI,                       ",NEAR SHERAN WALA GATE                   ,,,PATIALA                  ,,,       
21906,"C-190,CHAWLA COLONY,                    ",BALLABGARH                              ,,,BALLABGARH               ,,,121004
4178,"202/4, Nehru Nagar",Meerut,,India,Meerut,Uttar Pradesh,Meerut,250001
19665,HOSHIARPUR ROAD                         ,PHAGWARA CITY                           ,,,PHAGWARA                 ,,,       
8177,,,,,Rohtak,,,
8178,25/26 MEDICINES MARKET                  ,,,,Rohtak,,,124001
22267,,,,,Gorakhpur,Uttar Pradesh,,
18842,3A/14/23 NAWABIA BUILDING HOTEL SINDH   ,PUNJAB MARKET FOUNTAIN                  ,,,AGRA                     ,,,282003
4179,"31/91, Lohar Gali, Johari Bazar, Jama Masjid, Sheb Bazar","Mantola, Agra",,India,Agra,Uttar Pradesh,Agra,282003
8179,Faizabad,Shop No.3 Akab,Rekabganj,,Faizabad,,,224001
20605,"RAM PRASAD COMPLEX,SHOP.NO-3            ",AKAB REKABGANJ                          ,,,FAIZABAD                 ,,,224001
8180,,,,,Sultanpur,,,
424,"Shop No.3, Aerodrum Road,",Indore,,India,Indore,Madhya Pradesh,NA,452006
426,"76, A. N. Road,","Murarpur Road, Gaya",,India,Gaya,Bihar,NA,823001
425,"Ganjipeth, Shop No 3 & 103, Ground & 1st Floor,","Ward No 33, Near Haj House,",,India,Nagpur,Maharashtra,NA,440018
7128,"6,Tilak Market",Station Road,,India,Chindwara,Madhya Pradesh,,480001
8182,Venkateswar Temple Street,Berhampur,,,Berhampur,,,760002
8184,Bettiah,Lal Bazar,,,Bettiah,,,845438
8185,SHIVAJI CHOWK                           ,Khandwa,,,Khandwa,,,450001
8186,,,,,Ranchi,,,
20646,"54-B, LEADER ROAD                       ",                                        ,,,ALLAHABAD                ,,,211003
428,Sattar Seth Chowk,"Palamu, Daltonganj",,India,Palamau,Jharkhand,NA,822101
6937,"33/28, Leader Road","Sharda Bazar, Allahabad",,India,Allahabad,Uttar Pradesh,Allahabad,211003
8188,Katihar - 854105,Power House Road,Katihar,,,,,111111
429,"53, Thakur Bari Road, Ambagan","Sakshi,",,India,Singhbhum,Jharkhand,NA,831001
8189,"Ground, Floor, Dhobi Mohalla",Daltonganj,,,Daltonganj,,,822101
21675,102 THAKURBARI ROAD                     ,SANA COMPLEX                            ,,,JAMSHEDPUR               ,,,831001
8190,Phaphala Street.,23 Mahashaya Market.,,,Aligarh,,,202001
8191,Telipara - Bilaspur,38 Medical Complex,,,Bilaspur,,,495001
8192,Road Sikar - 332001,Laxmi Bhawan,Station,,Sikar,,,332001
8193,,Shakti Nagar J. J. Road,Bareli Dist - Raisen,,Raisen,,,464668
8194,Sheopur,New Bus Stand,Pali Road,,Sheopur,,,476337
8195,,,,,Sitamarhi,,,
22268,,,,,Malda,West Bengal,,
430,Bandikui Road,"Sikandra Chouraha, Dausa",,India,Dausa,Rajasthan,NA,303326
431,"6886, Bas Sitab Rai, Bharawas Road,","Opp.Nanak Restarurant Street,Rewari",,India,Gurgaon,Haryana,NA,123401
8196,,Azamgarh,,,Azamgarh,,,276001
21789,DURGA CHOWK OLD BUS STAND               ,PENDRA DISTT.BILASPUR (C.G.)            ,,,BILASPUR                 ,,,495119
21917,"BADA BAZAR, ATRAULI                     ",                                        ,,,ALIGARH                  ,,,       
7129,Main Road,,,India,Chhindwara,Madhya Pradesh,,480002
8198,Bhagalpur - 812002.,M P Dwivedi Road,Bhagalpur,,Bhagalpur,,,812002
8199,,,,,Guna,,,
8200,,Kotwali Raod,,,Padrauna,,,274304
8201,,,,,Gaya,,,
433,"G-7, New Dawa Bazar, Near Hotel Pagoda, Ritambhara Plaza,","Hamidia Road, Bhopal",,India,Bhopal,Madhya Pradesh,NA,462001
8202,,,,,Morena,,,
8203,Civil Lines Bijnor,Ankur Plaza Behind Azaz Ali Hall,Near Jetking Computer,,Bijnor,,,246701
6920,"Shop No. 4, 1st Floor, Soloman Market","Aminabad, Lucknow",,India,Lucknow,Uttar Pradesh,Lucknow,226018
8204,Jawahar Lal Road,Muzaffarpur,,,Muzaffarpur,,,842001
8206,Lines Rewa.,Boda Bag Road,Civil,,Rewa,,,486001
8207,Siddharth Nagar.,Tetari Bazar,,,Siddarthnagar,,,272207
8208,,Plot No. 1363At/Po-Bamraps-,Govindpurdist-Sambalpur,,Bamra,,,768221
8209,Cuttack,Press Chhak,Madhupatna,,Cuttack,,,753010
7130,Sadar Bazar,,,India,Shivpuri,Madhya Pradesh,,473551
8210,Road Gaya.,Rs Lal Bhawan,Tekari,,Gaya,,,823001
8213,Mitra Road Patna - 800 004,Praffula Palace,Govind,,Patna,,,800004
435,"New Market, Pankaj Market","Saraiya Ganj,",,India,Muzaffarpur,Bihar,NA,842001
19392,"BANAPURA,DISTT.HOSHANGABAD              ",                                        ,,,HOSHANGABAD              ,,,461221
8214,,,,,Jaunpur,,,
8215,,119/16 Chairman Duraiswamy Street,Vellore District,,Tirupattur,,,635601
7131,"Gandhinagar, Gujrat Plot No.549, Ground Floor,","Gayatrinagar, Sector-27,",,India,,Gujarat,,380027
8216,,Bajrang Market Tekari Road,Gaya-,,Gaya,,,823001
18844,19 A-ADARSH COLONY                      ,                                        ,,,RAMPUR                   ,,,       
8217,,,,,Patiala,Punjab,,
20030,"227, MUKHARJI NAGAR,                    ","1ST FLOOR, PS KOTWALI                   ",,,SRI GANGANAGAR           ,,,       
8218,,,,,Katni,,,
8219,Subhash Bazar Tonk,1St Floor Pansari,Hattha,,Tonk,,,304001
8220,Hanumangarh Town,Medicin Market,,,Hanumangarh,,,335513
4180,"Shop No. 111, 111A G.M, Market","Gandhibagh, Nagpur",,India,Nagpur,Maharashtra,Nagpur,440002
437,"28/132, West Patel Nagar,",New Delhi,,India,Delhi,Delhi,NA,110008
8221,,8 Rajura Market,G.T.Road Mob- 09812021414,,Panipat,,,132103
438,"15/11, Ground Floor, Block 4","East Patel Nagar, New Delhi",,India,New Delhi,Delhi,Delhi-NCR,110008
7132,,,,India,,Delhi,,
7133,"MAHHATAL, SHOP NO.43 & 44",DAWA BAZAR CIVIC CENTER,,India,,Madhya Pradesh,,482002
8222,Panipat,7 Rajguru Market,G T Road,,Panipat,,,132104
8223,,,,,Jabalpur,,,
8224,,,,,Khamgaon,,,
18003,"D.NO. 108, ROOM NO.2,3                  ","FIRST FLOOR, SOCIETY STREET WEST        ",,,DINDIGUL                 ,,,624001
4181,"Plot No. 11, Parasram Nagar, Scheme No. 5A, Dher Ke Balaji, Sikar Road, Near Salasar Hospital",Jaipur,,India,Jaipur,Rajasthan,Jaipur,302032
18016,"NO.48, THENNAMARA STREET, R.S. COMPLEX  ","FRONT PORTION , 1ST FLOOR, SHOP NO.A    ",,,VELLORE                  ,,,632001
440,Amrit Bhawan,", Silver Jublee Market, Dhawan Chowk, Chauntra",,India,Mandi,Himachal Pradesh,NA,175032
441,"F-01, 02 & S-01, 02, Ram Raja Dava Bazar Pvt.Ltd, Chelaram Compound","Civil Line,Jhansi",,India,Jhansi,Uttar Pradesh,NA,284002
4182,"5-6, First Floor, Central Plaza","Khair Nagar, Meerut",,India,Meerut,Uttar Pradesh,Meerut,250002
20239,"GULARBHOJ ROAD,GADARPUR                 ",DIST.U.S.NAGAR                          ,,,U.S.NAGAR                ,,,       
8225,Near Muncipal Office Kamareddyniz,5-5-84 Vivekanand Colony,,,Kamareddy,,,503111
